total_bonus,session_id,round_id,anchor,age,education,gender,nfctotal,rpstotal,round_payment,checks,round_score,round_num,live,checkBonus,bonusMissed,durationEstimation,delayEstimation,gameMode,condition,deltaT,numChecks,deltaTtoRational,waitingTime,day
0.49,2567,14393,578,29,3,F,40,12,0.13,"['522', '578', '1079']",2299,4,No,TRUE,1,15,1,3,15CD,5.405,4,0.6775,1,Wednesday1
0.49,2567,14396,100,29,3,F,40,12,0.15,"['100', '318']",2682,5,No,TRUE,1,15,1,3,15CD,4.302,5,2.022,1,Wednesday1
0.6,2569,14390,1336,43,2,M,35,24,0.14,"['825', '1336', '1560']",2576,0,No,FALSE,0,30,1,5,30CD,7.8,2,-0.88,0.5,Wednesday1
0.6,2569,14394,2492,43,2,M,35,24,0.13,"['723', '1526', '2375', '2492']",2192,1,No,TRUE,0,30,1,5,30CD,7.63,2,-0.57,0.5,Wednesday1
0.6,2569,14397,2935,43,2,M,35,24,0.14,"['753', '1439', '2056', '2625', '2935']",2535,2,No,TRUE,0,30,1,5,30CD,6.853333333,3,-0.473333333,0.5,Wednesday1
0.6,2569,14399,2095,43,2,M,35,24,0.14,"['803', '1598', '2095', '2329']",2466,3,No,TRUE,0,30,1,5,30CD,7.99,2,-1.07,0.5,Wednesday1
0.6,2569,14400,2939,43,2,M,35,24,0.15,"['882', '1734', '2424', '2939']",2639,4,No,TRUE,0,30,1,5,30CD,8.67,2,-1.87,0.5,Wednesday1
0.6,2569,14403,22,43,2,M,35,24,0.13,"['22', '795']",2127,5,No,TRUE,0,30,1,5,30CD,8.33,2,-1.41,0.5,Wednesday1
0.56,2568,14388,206,35,2,M,35,36,0.15,"['206', '280']",2826,0,No,TRUE,0,45,1,4,20CD,2.515,10,3.181,0.75,Wednesday1
0.56,2568,14392,149,35,2,M,35,36,0.15,"['149', '223']",2826,1,No,TRUE,0,45,1,4,20CD,1.985714286,14,3.177142857,0.75,Wednesday1
0.56,2568,14395,68,35,2,M,35,36,0.15,"['68', '132']",2836,2,No,TRUE,0,45,1,4,20CD,2.024615385,13,3.399230769,0.75,Wednesday1
0.56,2568,14398,1534,35,2,M,35,36,0.12,"['196', '299', '515', '598', '863', '928', '1227', '1363', '1534', '1704']",1930,3,No,TRUE,0,45,1,4,20CD,1.963846154,13,3.671538462,0.75,Wednesday1
0.56,2568,14402,2858,35,2,M,35,36,0.09,"['212', '295', '590', '666', '856', '1007', '1083', '1420', '1526', '1723', '1886', '2193', '2325', '2609', '2742', '2858', '2909']",1349,4,No,TRUE,0,45,1,4,20CD,1.828,15,3.441333333,0.75,Wednesday1
0.56,2568,14408,1290,35,2,M,35,36,0.13,"['178', '272', '534', '643', '901', '992', '1290', '1344']",2246,5,No,TRUE,0,45,1,4,20CD,1.833333333,15,3.262,0.75,Wednesday1
0.62,2573,14411,806,29,4,M,20,27,0.15,"['806', '901']",2805,0,No,FALSE,0,10,1,3,15CD,4.725,4,1.435,1,Wednesday1
0.62,2573,14415,258,29,4,M,20,27,0.15,"['258', '469']",2689,1,No,TRUE,0,10,1,3,15CD,4.45,4,1.72,1,Wednesday1
0.62,2573,14418,1493,29,4,M,20,27,0.12,"['920', '1465', '1493', '2170']",2023,2,No,TRUE,0,10,1,3,15CD,7.233333333,3,-1.033333333,1,Wednesday1
0.62,2573,14422,1220,29,4,M,20,27,0.14,"['522', '852', '1220', '1477']",2443,3,No,TRUE,0,10,1,3,15CD,5.68,5,-0.272,1,Wednesday1
0.62,2573,14425,21,29,4,M,20,27,0.15,"['21', '68']",2853,4,No,TRUE,0,10,1,3,15CD,3.568,5,3.672,1,Wednesday1
0.62,2573,14427,2475,29,4,M,20,27,0.14,"['1018', '1515', '1958', '2475', '2689']",2386,5,No,TRUE,0,10,1,3,15CD,8.963333333,3,-2.856666667,1,Wednesday1
0.49,2572,14412,2847,19,2,M,32,37,0.14,"['814', '1647', '2628', '2847']",2547,0,No,FALSE,1,22,1,2,5CD,8.235,2,-1.315,3,Wednesday1
0.49,2572,14423,2536,19,2,M,32,37,0.13,"['893', '1753', '2536', '2871']",2365,2,No,TRUE,1,22,1,2,5CD,8.765,2,-1.965,3,Wednesday1
0.49,2572,14429,1602,19,2,M,32,37,0.14,"['939', '1602', '1784']",2618,3,No,TRUE,1,22,1,2,5CD,8.92,2,-2.12,3,Wednesday1
0.49,2572,14433,2025,19,2,M,32,37,0.15,"['1064', '2025', '2098']",2727,4,No,TRUE,1,22,1,2,5CD,10.49,2,-3.97,3,Wednesday1
0.49,2572,14436,2274,19,2,M,32,37,0.12,"['1212', '2215', '2274', '2882']",2092,5,No,TRUE,1,22,1,2,5CD,11.075,2,-4.075,3,Wednesday1
0.42,2575,14421,1680,35,2,M,33,23,0.1,['1680'],1480,0,Yes,TRUE,1,45,15,5,30CD,0,1,8,0.5,Wednesday1
0.42,2575,14428,941,35,2,M,33,23,0.15,"['613', '941', '958']",2783,1,No,FALSE,1,45,15,5,30CD,3.61,6,2.053333333,0.5,Wednesday1
0.42,2575,14431,996,35,2,M,33,23,0.14,"['446', '704', '912', '996', '1178']",2418,2,No,TRUE,1,45,15,5,30CD,2.6175,8,3.25,0.5,Wednesday1
0.42,2575,14434,2307,35,2,M,33,23,0.12,"['473', '795', '984', '1238', '1541', '1731', '1901', '2276', '2307', '2526']",1881,3,No,TRUE,1,45,15,5,30CD,2.806666667,9,2.655555556,0.5,Wednesday1
0.42,2575,14438,2001,35,2,M,33,23,0.12,"['571', '787', '973', '1215', '1390', '1534', '1738', '1920', '2001', '2162']",1939,4,No,TRUE,1,45,15,5,30CD,2.45,10,2.922,0.5,Wednesday1
0.42,2575,14441,1901,35,2,M,33,23,0.13,"['662', '863', '939', '1162', '1337', '1522', '1674', '1901', '1905']",2196,5,No,TRUE,1,45,15,5,30CD,2.361818182,11,2.824545455,0.5,Wednesday1
0.59,2574,14414,2908,61,3,F,35,34,0.12,"['375', '746', '1106', '1454', '1799', '2132', '2462', '2746', '2908']",2108,0,No,FALSE,0,30,20,4,20CD,3.517142857,7,2.008571429,0.75,Wednesday1
0.59,2574,14426,1994,61,3,F,35,34,0.14,"['356', '746', '1219', '1674', '1994', '2045']",2449,1,No,TRUE,0,30,20,4,20CD,4.09,6,1.793333333,0.75,Wednesday1
0.59,2574,14432,946,61,3,F,35,34,0.13,"['375', '708', '946', '1359']",2287,2,No,TRUE,0,30,20,4,20CD,4.98,4,1.605,0.75,Wednesday1
0.59,2574,14435,369,61,3,F,35,34,0.15,"['369', '469']",2800,3,No,TRUE,0,30,20,4,20CD,6.083333333,3,0.476666667,0.75,Wednesday1
0.59,2574,14440,1027,61,3,F,35,34,0.14,"['734', '1027', '1340']",2487,4,No,TRUE,0,30,20,4,20CD,6.866666667,3,-0.276666667,0.75,Wednesday1
0.59,2574,14443,2447,61,3,F,35,34,0.11,"['579', '1151', '1734', '2397', '2447']",1847,5,Yes,TRUE,0,30,20,4,20CD,5.78,3,1.02,0.75,Wednesday1
0.5,2578,14437,1748,29,4,F,23,17,0.11,"['643', '1748']",1648,0,No,FALSE,1,40,1,2,5CD,6.43,1,1.57,3,Wednesday1
0.5,2578,14444,1611,29,4,F,23,17,0.11,"['666', '1583', '1611', '2492']",1819,1,No,FALSE,1,40,1,2,5CD,7.915,2,-0.855,3,Wednesday1
0.5,2578,14445,2882,29,4,F,23,17,0.14,"['443', '1238', '1965', '2375', '2704', '2882']",2382,2,No,TRUE,1,40,1,2,5CD,5.9375,4,0.2825,3,Wednesday1
0.5,2578,14447,1842,29,4,F,23,17,0.15,"['708', '1272', '1842', '1897']",2645,3,No,TRUE,1,40,1,2,5CD,5.12,5,0.446,3,Wednesday1
0.5,2578,14451,1142,29,4,F,23,17,0.15,"['503', '1142', '1219']",2723,4,No,TRUE,1,40,1,2,5CD,5.9275,4,0.2325,3,Wednesday1
0.5,2578,14453,1845,29,4,F,23,17,0.13,"['583', '1125', '1712', '1845', '2193']",2252,5,No,TRUE,1,40,1,2,5CD,4.772,5,0.612,3,Wednesday1
0.46,2580,14448,548,32,4,M,13,7,0.16,"['548', '568']",2880,0,No,FALSE,1,10,1,4,20CD,7.44,2,-0.24,0.75,Wednesday1
0.46,2580,14452,1501,32,4,M,13,7,0.15,"['1314', '1501', '1579']",2722,1,No,TRUE,1,10,1,4,20CD,5.264,5,-0.092,0.75,Wednesday1
0.46,2580,14457,999,32,4,M,13,7,0.08,"['446', '999']",899,3,No,FALSE,1,10,1,4,20CD,4.46,1,3.54,0.75,Wednesday1
0.46,2580,14459,2695,32,4,M,13,7,0.14,"['416', '587', '1348', '1625', '2473', '2695', '2704']",2391,4,No,TRUE,1,10,1,4,20CD,4.946,5,1.378,0.75,Wednesday1
0.46,2580,14463,1085,32,4,M,13,7,0.12,"['234', '765', '924', '1085', '1655']",2030,5,No,TRUE,1,10,1,4,20CD,4.525,6,1.331666667,0.75,Wednesday1
0.59,2579,14449,1358,40,5,F,35,36,0.12,"['303', '625', '950', '1276', '1358', '1560']",2098,0,Yes,FALSE,0,20,10,3,15CD,3.235714286,7,2.707142857,1,Wednesday1
0.59,2579,14454,1453,40,5,F,35,36,0.14,"['522', '844', '1227', '1453', '1503']",2550,1,No,TRUE,0,20,10,3,15CD,3.75,6,2.156666667,1,Wednesday1
0.59,2579,14458,123,40,5,F,35,36,0.14,"['123', '507']",2516,2,No,TRUE,0,20,10,3,15CD,3.546666667,6,2.326666667,1,Wednesday1
0.59,2579,14460,651,40,5,F,35,36,0.14,"['545', '651', '1045']",2406,3,No,TRUE,0,20,10,3,15CD,5.3875,4,0.765,1,Wednesday1
0.59,2579,14462,1826,40,5,F,35,36,0.12,"['530', '791', '996', '1219', '1492', '1776', '1826', '2090']",2036,4,No,TRUE,0,20,10,3,15CD,3.0775,8,2.4725,1,Wednesday1
0.59,2579,14464,2482,40,5,F,35,36,0.13,"['511', '1000', '1534', '2087', '2482', '2613']",2369,5,No,TRUE,0,20,10,3,15CD,5.2175,4,1.0225,1,Wednesday1
0.45,2581,14471,2903,47,4,M,36,33,0.13,"['143', '223', '534', '632', '856', '1700', '2903']",2303,0,No,TRUE,1,15,10,5,30CD,1.712,5,5.528,0.5,Wednesday1
0.45,2581,14475,743,47,4,M,36,33,0.12,"['743', '1424']",2019,1,Yes,FALSE,1,15,10,5,30CD,14.24,1,-6.24,0.5,Wednesday1
0.45,2581,14477,203,47,4,M,36,33,0.14,"['203', '606']",2497,2,No,TRUE,1,15,10,5,30CD,6.31,3,0.373333333,0.5,Wednesday1
0.45,2581,14479,1163,47,4,M,36,33,0.13,"['291', '878', '1163', '1522']",2341,3,No,TRUE,1,15,10,5,30CD,4.155,4,2.295,0.5,Wednesday1
0.45,2581,14481,580,47,4,M,36,33,0.15,"['257', '580', '613']",2767,4,No,TRUE,1,15,10,5,30CD,1.753846154,13,3.17,0.5,Wednesday1
0.45,2581,14483,2383,47,4,M,36,33,0.09,"['738', '920', '1405', '1678', '1780', '1856', '1935', '2015', '2087', '2151', '2383', '2965']",1318,5,No,TRUE,1,15,10,5,30CD,2.151,10,2.813,0.5,Wednesday1
0.61,2585,14478,2294,23,4,F,38,19,0.12,"['613', '1738', '2294']",1894,0,Yes,FALSE,0,15,15,3,15CD,6.13,1,1.87,1,Wednesday1
0.61,2585,14480,2622,23,4,F,38,19,0.15,"['863', '1685', '2622', '2643']",2679,1,No,TRUE,0,15,15,3,15CD,8.425,2,-1.625,1,Wednesday1
0.61,2585,14482,1465,23,4,F,38,19,0.15,"['844', '1465', '1530']",2735,2,No,TRUE,0,15,15,3,15CD,9.393333333,3,-4,1,Wednesday1
0.61,2585,14484,627,23,4,F,38,19,0.13,"['613', '627', '1140']",2287,3,No,TRUE,0,15,15,3,15CD,7.1875,4,-1.865,1,Wednesday1
0.61,2585,14485,2148,23,4,F,38,19,0.12,"['647', '1250', '1988', '2148', '2806']",1942,4,No,TRUE,0,15,15,3,15CD,9.353333333,3,-3.366666667,1,Wednesday1
0.61,2585,14486,1702,23,4,F,38,19,0.14,"['556', '1128', '1702', '1890']",2512,5,No,TRUE,0,15,15,3,15CD,8.75,3,-2.943333333,1,Wednesday1
0.64,2586,14487,773,32,1,F,37,29,0.14,"['579', '773', '1113']",2460,0,No,FALSE,0,25,20,4,20CD,5.63,3,0.85,0.75,Wednesday1
0.64,2586,14489,2246,32,1,F,37,29,0.14,"['571', '1196', '1833', '2246', '2431']",2415,1,No,TRUE,0,25,20,4,20CD,6.11,3,0.69,0.75,Wednesday1
0.64,2586,14490,2787,32,1,F,37,29,0.14,"['784', '1704', '2439', '2787']",2487,2,No,TRUE,0,25,20,4,20CD,8.52,2,-1.6,0.75,Wednesday1
0.64,2586,14491,2653,32,1,F,37,29,0.14,"['1261', '2295', '2653', '2742']",2611,3,No,TRUE,0,25,20,4,20CD,11.475,2,-4.65,0.75,Wednesday1
0.64,2586,14493,1133,32,1,F,37,29,0.15,"['1133', '1348']",2685,4,No,TRUE,0,25,20,4,20CD,12.29,2,-5.465,0.75,Wednesday1
0.64,2586,14495,2626,32,1,F,37,29,0.14,"['1106', '2178', '2626', '2712']",2614,5,No,TRUE,0,25,20,4,20CD,10.89,2,-4.37,0.75,Wednesday1
0.58,2587,14488,1091,35,5,M,16,32,0.08,['1091'],1091,0,No,FALSE,0,15,30,5,30CD,0,1,8,0.5,Wednesday1
0.58,2587,14492,443,35,5,M,16,32,0.15,"['34', '443', '477']",2766,1,No,TRUE,0,15,30,5,30CD,4.5825,4,2.5775,0.5,Wednesday1
0.58,2587,14494,2391,35,5,M,16,32,0.14,"['287', '939', '1757', '2391', '2401']",2590,2,No,TRUE,0,15,30,5,30CD,6.0025,4,0.1975,0.5,Wednesday1
0.58,2587,14496,2544,35,5,M,16,32,0.13,"['356', '696', '1329', '2359', '2544', '2708']",2336,3,No,TRUE,0,15,30,5,30CD,5.8975,4,0.775,0.5,Wednesday1
0.58,2587,14498,57,35,5,M,16,32,0.13,"['57', '693']",2264,4,No,TRUE,0,15,30,5,30CD,6.93,1,1.07,0.5,Wednesday1
0.58,2587,14500,1258,35,5,M,16,32,0.11,"['878', '1258', '2325']",1733,5,No,TRUE,0,15,30,5,30CD,8.78,1,-0.78,0.5,Wednesday1
0.61,2593,14517,2996,57,2,F,9,18,0.13,"['303', '1151', '1526', '1977', '2200', '2507', '2776', '2996']",2296,0,No,FALSE,0,35,10,5,30CD,4.178333333,6,1.378333333,0.5,Wednesday1
0.61,2593,14522,416,57,2,F,9,18,0.13,"['367', '416', '681']",2335,1,Yes,TRUE,0,35,10,5,30CD,3.67,1,4.33,0.5,Wednesday1
0.61,2593,14525,957,57,2,F,9,18,0.15,"['242', '670', '957', '973']",2684,2,No,TRUE,0,35,10,5,30CD,4.256,5,2.12,0.5,Wednesday1
0.61,2593,14529,2271,57,2,F,9,18,0.12,"['435', '1189', '2041', '2271']",1971,3,No,TRUE,0,35,10,5,30CD,5.945,2,1.515,0.5,Wednesday1
0.61,2593,14534,1916,57,2,F,9,18,0.14,"['469', '1030', '1473', '1916', '1996']",2520,4,No,TRUE,0,35,10,5,30CD,4.99,4,1.25,0.5,Wednesday1
0.61,2593,14539,2818,57,2,F,9,18,0.15,"['541', '2818', '2928']",2690,5,No,TRUE,0,35,10,5,30CD,5.41,1,2.59,0.5,Wednesday1
0.64,2591,14513,1263,27,4,F,34,34,0.13,"['681', '1140', '1263', '1560']",2303,0,No,FALSE,0,6,1,3,15CD,3.946,5,2.04,1,Wednesday1
0.64,2591,14519,1331,27,4,F,34,34,0.15,"['500', '958', '1331', '1333']",2698,1,No,TRUE,0,6,1,3,15CD,4.324,5,1.658,1,Wednesday1
0.64,2591,14524,375,27,4,F,34,34,0.16,"['375', '386']",2889,2,No,TRUE,0,6,1,3,15CD,3.164285714,7,2.698571429,1,Wednesday1
0.64,2591,14530,830,27,4,F,34,34,0.14,"['450', '787', '830', '1132']",2398,3,No,TRUE,0,6,1,3,15CD,3.521666667,6,2.278333333,1,Wednesday1
0.64,2591,14537,1504,27,4,F,34,34,0.14,"['424', '731', '901', '1094', '1318', '1504', '1515']",2389,4,No,TRUE,0,6,1,3,15CD,2.412,10,3.007,1,Wednesday1
0.64,2591,14542,953,27,4,F,34,34,0.14,"['375', '696', '882', '953', '1083']",2470,5,No,TRUE,0,6,1,3,15CD,2.439,10,2.958,1,Wednesday1
0.54,2592,14514,514,35,5,F,34,18,0.12,"['462', '514', '1193']",1921,0,Yes,TRUE,0,60,20,4,20CD,6.16,3,0.72,0.75,Wednesday1
0.54,2592,14516,1142,35,5,F,34,18,0.14,"['272', '909', '1142', '1314']",2528,1,No,TRUE,0,60,20,4,20CD,4.38,3,2.553333333,0.75,Wednesday1
0.54,2592,14521,2231,35,5,F,34,18,0.11,"['405', '1094', '1500', '1818', '2231']",1831,2,No,TRUE,0,60,20,4,20CD,5,3,1.653333333,0.75,Wednesday1
0.54,2592,14526,1072,35,5,F,34,18,0.13,"['590', '950', '1072', '1469']",2303,3,No,TRUE,0,60,20,4,20CD,4.6675,4,1.5125,0.75,Wednesday1
0.54,2592,14532,2463,35,5,F,34,18,0.12,"['246', '666', '1075', '1613', '2189', '2463']",1963,4,No,TRUE,0,60,20,4,20CD,4.0325,4,2.6175,0.75,Wednesday1
0.54,2592,14541,1844,35,5,F,34,18,0.13,"['314', '787', '1310', '1640', '1844', '2185']",2159,5,No,TRUE,0,60,20,4,20CD,4.37,5,1.898,0.75,Wednesday1
0.45,2596,14544,506,30,2,F,23,27,0.15,"['106', '250', '506', '545']",2661,0,No,TRUE,0,35,1,2,5CD,2.2975,12,3.181666667,3,Wednesday1
0.45,2596,14546,777,30,2,F,23,27,0.15,"['367', '503', '777', '844']",2633,1,No,TRUE,0,35,1,2,5CD,2.165,12,2.985833333,3,Wednesday1
0.45,2596,14548,1096,30,2,F,23,27,0.12,"['109', '356', '488', '806', '939', '1060', '1096', '1337']",2059,2,No,TRUE,0,35,1,2,5CD,2.105,12,3.43,3,Wednesday1
0.45,2596,14549,2918,30,2,F,23,27,0.1,"['212', '424', '507', '727', '818', '1117', '1268', '1568', '1821', '2007', '2193', '2481', '2613', '2890', '2918']",1518,3,No,TRUE,0,35,1,2,5CD,2.01,13,3.380769231,3,Wednesday1
0.45,2596,14551,2797,30,2,F,23,27,0.09,"['219', '412', '515', '757', '886', '1037', '1268', '1431', '1659', '1795', '2068', '2200', '2367', '2545', '2723', '2797', '2909']",1288,4,No,TRUE,0,35,1,2,5CD,1.815333333,15,3.333333333,3,Wednesday1
0.45,2596,14552,2622,30,2,F,23,27,0.1,"['231', '500', '768', '890', '1189', '1333', '1553', '1750', '2018', '2162', '2458', '2606', '2622', '2825']",1497,5,No,TRUE,0,35,1,2,5CD,2.171666667,12,3.128333333,3,Wednesday1
0.54,2597,14553,1082,31,4,M,12,8,0.14,"['965', '1082', '1280']",2602,0,No,FALSE,0,15,1,3,15CD,4.8475,4,0.97,1,Wednesday1
0.54,2597,14554,1420,31,4,M,12,8,0.13,"['674', '1125', '1367', '1420', '1776']",2244,1,No,TRUE,0,15,1,3,15CD,4.386,5,1.306,1,Wednesday1
0.54,2597,14556,2658,31,4,M,12,8,0.12,"['541', '1215', '1465', '1890', '2071', '2352', '2658']",2058,2,No,TRUE,0,15,1,3,15CD,4.142,5,1.862,1,Wednesday1
0.54,2597,14558,2830,31,4,M,12,8,0.13,"['401', '893', '1284', '1583', '1791', '2132', '2375', '2830']",2130,3,No,TRUE,0,15,1,3,15CD,3.958333333,6,1.67,1,Wednesday1
0.54,2597,14559,2298,31,4,M,12,8,0.13,"['458', '996', '1454', '1810', '2185', '2298', '2397']",2301,4,No,TRUE,0,15,1,3,15CD,4.192857143,7,0.641428571,1,Wednesday1
0.54,2597,14561,2324,31,4,M,12,8,0.12,"['481', '1079', '1488', '2011', '2284', '2324', '2625']",2099,5,No,TRUE,0,15,1,3,15CD,4.568,5,1.16,1,Wednesday1
0.41,2598,14555,807,29,5,M,35,32,0.14,"['128', '329', '518', '670', '807', '878']",2429,0,No,FALSE,1,15,1,4,20CD,2.215833333,12,3.2725,0.75,Wednesday1
0.41,2598,14557,1110,29,5,M,35,32,0.13,"['291', '560', '821', '1030', '1110', '1276']",2334,1,No,FALSE,1,15,1,4,20CD,2.182307692,13,2.797692308,0.75,Wednesday1
0.41,2598,14560,2274,29,5,M,35,32,0.08,"['227', '397', '511', '651', '776', '871', '1026', '1147', '1257', '1401', '1515', '1655', '1742', '1905', '2015', '2155', '2272', '2274', '2393']",881,2,Yes,TRUE,1,15,1,4,20CD,1.312857143,21,3.625714286,0.75,Wednesday1
0.41,2598,14562,983,29,5,M,35,32,0.12,"['121', '238', '348', '477', '625', '734', '856', '939', '983', '1045']",2038,3,No,TRUE,1,15,1,4,20CD,1.156666667,24,3.966666667,0.75,Wednesday1
0.41,2598,14563,216,29,5,M,35,32,0.14,"['212', '216', '416']",2600,4,No,TRUE,1,15,1,4,20CD,1.237727273,22,3.850454545,0.75,Wednesday1
0.41,2598,14564,355,29,5,M,35,32,0.14,"['295', '355', '537']",2618,5,No,TRUE,1,15,1,4,20CD,1.88,14,3.558571429,0.75,Wednesday1
0.62,2603,14585,1675,23,4,F,30,40,0.13,"['776', '1568', '1675', '2128']",2247,0,No,TRUE,0,15,6,3,15CD,7.093333333,3,-0.93,1,Wednesday1
0.62,2603,14586,1311,23,4,F,30,40,0.14,"['416', '1311', '1590']",2521,1,No,TRUE,0,15,6,3,15CD,7.95,2,-0.49,1,Wednesday1
0.62,2603,14589,2148,23,4,F,30,40,0.13,"['840', '1708', '2148', '2537']",2311,2,No,TRUE,0,15,6,3,15CD,8.54,2,-1.62,1,Wednesday1
0.62,2603,14591,1043,23,4,F,30,40,0.15,"['1043', '1140']",2803,3,No,TRUE,0,15,6,3,15CD,11.4,1,-3.4,1,Wednesday1
0.62,2603,14592,1048,23,4,F,30,40,0.12,"['1007', '1048', '1886']",1962,4,No,TRUE,0,15,6,3,15CD,10.07,1,-2.07,1,Wednesday1
0.62,2603,14593,756,23,4,F,30,40,0.15,"['756', '924']",2732,5,No,TRUE,0,15,6,3,15CD,7.405,2,-0.605,1,Wednesday1
0.46,2602,14577,275,30,1,F,33,14,0.15,"['275', '386']",2789,0,No,FALSE,1,60,5,2,5CD,6.01,3,0.963333333,3,Wednesday1
0.46,2602,14579,471,30,1,F,33,14,0.13,"['454', '471', '1064']",2207,1,No,TRUE,1,60,5,2,5CD,5.065,4,1.105,3,Wednesday1
0.46,2602,14582,1247,30,1,F,33,14,0.14,"['321', '689', '1087', '1247', '1443']",2404,2,No,TRUE,1,60,5,2,5CD,4.074,5,2.258,3,Wednesday1
0.46,2602,14583,2591,30,1,F,33,14,0.13,"['337', '1030', '1401', '2102', '2591']",2191,3,No,FALSE,1,60,5,2,5CD,4.67,3,2.17,3,Wednesday1
